date,category,sales,avg_temp,max_temp,min_temp,humidity,rainfall
2017-03-18,yogurt,363880.51,14.71,21.29,9.65,58.89,9.02
2017-03-19,yogurt,324349.86,14.77,19.29,11.77,59.86,0.0
2017-03-20,yogurt,336330.11,11.67,16.14,7.66,60.53,0.0
2017-03-21,yogurt,411863.03,14.47,19.9,10.98,56.73,0.0
2017-03-22,yogurt,402442.2,14.81,20.6,11.03,52.06,12.64
2017-03-23,yogurt,422042.95,13.98,19.72,9.86,62.18,0.0
2017-03-24,yogurt,402834.14,14.82,19.79,11.55,52.94,0.0
2017-03-25,yogurt,391674.65,12.9,18.36,8.02,62.24,0.0
2017-03-26,yogurt,385716.73,11.78,16.7,8.45,64.38,0.0
2017-03-27,yogurt,353231.52,12.09,16.21,8.26,61.58,0.0
2017-03-28,yogurt,340586.04,11.08,15.87,7.35,71.26,10.09
2017-03-29,yogurt,439071.07,11.01,16.64,7.0,67.18,0.0
2017-03-30,yogurt,412522.52,12.11,17.68,9.5,75.03,0.0
2017-03-31,yogurt,393503.31,12.86,17.54,8.39,74.3,0.0
2017-04-01,yogurt,349951.91,12.84,18.19,8.73,81.36,0.0
2017-04-02,yogurt,331526.42,13.12,18.04,8.28,84.25,0.0
2017-04-03,yogurt,361362.63,13.03,18.59,8.21,83.74,0.0
2017-04-04,yogurt,395169.3,12.1,15.9,7.41,73.94,0.0
2017-04-05,yogurt,412606.21,11.74,17.51,8.5,76.7,0.0
2017-04-06,yogurt,400945.4,14.45,20.66,11.3,76.24,0.0
2017-04-07,yogurt,378432.6,12.92,18.06,9.54,86.91,10.9
2017-04-08,yogurt,351184.67,14.64,20.35,9.75,71.7,0.0
2017-04-09,yogurt,362870.86,14.92,19.22,10.83,77.23,0.0
2017-04-10,yogurt,370862.86,16.64,21.54,11.8,63.9,0.0
2017-04-11,yogurt,437477.89,15.44,18.92,12.0,74.52,9.99
2017-04-12,yogurt,390677.44,15.62,19.99,11.34,68.46,4.23
2017-04-13,yogurt,378577.63,17.37,22.69,14.25,67.69,12.4
2017-04-14,yogurt,366547.54,18.61,23.58,13.31,69.99,0.0
2017-04-15,yogurt,402028.08,19.12,24.99,15.53,54.44,0.0
2017-04-16,yogurt,360337.5,17.4,22.06,13.19,59.2,0.0
2017-04-17,yogurt,402284.89,21.61,26.82,17.11,58.2,0.0
2017-04-18,yogurt,391717.92,19.78,25.52,17.08,45.63,0.0
2017-04-19,yogurt,420885.47,21.14,25.82,17.42,55.85,0.0
2017-04-20,yogurt,468751.6,21.79,27.81,18.12,51.12,0.0
2017-04-21,yogurt,403225.37,23.31,27.29,17.38,63.92,0.0
2017-04-22,yogurt,382366.33,22.59,27.48,18.81,61.79,0.0
2017-04-23,yogurt,370015.6,23.47,29.67,19.04,59.6,3.94
2017-04-24,yogurt,410980.41,23.39,28.33,18.74,54.06,0.0
2017-04-25,yogurt,415039.4,23.52,28.37,19.04,59.39,0.0
2017-04-26,yogurt,381948.68,25.57,29.3,21.13,65.32,0.0
2017-04-27,yogurt,427511.84,24.74,30.59,22.06,70.6,0.0
2017-04-28,yogurt,355612.21,21.8,25.93,18.01,68.55,0.0
2017-04-29,yogurt,397969.17,23.16,27.51,20.84,68.62,7.73
2017-04-30,yogurt,351033.75,23.35,29.03,19.17,70.51,0.27
2017-05-01,yogurt,421795.19,26.51,29.83,24.52,75.62,0.0
2017-05-02,yogurt,357479.42,22.91,28.58,18.73,66.48,0.0
2017-05-03,yogurt,427014.22,22.61,27.86,17.19,77.49,0.0
2017-05-04,yogurt,410137.51,22.53,28.44,18.71,81.42,3.61
2017-05-05,yogurt,370483.14,21.86,26.37,17.25,88.61,0.0
2017-05-06,yogurt,387317.33,20.59,26.05,14.78,73.12,0.0
2017-05-07,yogurt,349897.18,21.11,25.49,17.22,80.5,0.0
2017-05-08,yogurt,322125.57,20.43,25.12,16.84,79.51,13.29
2017-05-09,yogurt,377573.09,19.78,23.62,15.81,75.03,1.11
2017-05-10,yogurt,441307.77,21.02,26.96,16.69,84.85,0.0
2017-05-11,yogurt,414377.43,21.93,28.67,18.45,71.83,0.0
2017-05-12,yogurt,343826.17,21.22,27.11,18.67,68.35,0.0
2017-05-13,yogurt,395792.41,19.62,24.89,16.66,64.2,0.0
2017-05-14,yogurt,312613.5,20.47,25.34,16.84,71.03,0.0
